journ_id,formal_name,subd_id 
17841,South Pacific Underwater Medicine Society Journal,409
17842,SOUTH_CULT,170
17843,Southeast Asian Journal Of Tropical Medicine And Public Health,116
17844,Southeast Asian Studies,431
17845,SOUTHEAST EUROPEAN AND BLACK SEA STUDIES,431
17846,Southeastern Archaeology,468
17847,Southeastern Geographer,198
17848,Southeastern Geology,413
17849,Southeastern Naturalist,423
17850,SOUTHERLY,420
17851,Southern African Forestry Journal,520
17852,SOUTHERN AFRICAN HUMANITIES,468
17853,Southern African Journal Of Hiv Medicine,91
17854,Southern African Linguistics And Applied Language Studies,498
17855,Southern California Law Review,543
17856,SOUTHERN CULTURES,170
17857,Southern Economic Journal,95
17858,SOUTHERN FORESTS,545
17859,SOUTHERN HEMISPHERE FORESTRY JOURNAL,545
17860,SOUTHERN HUMANITIES REVIEW,209
17861,Southern Journal Of Applied Forestry,155
17862,SOUTHERN JOURNAL OF PHILOSOPHY,122
17863,SOUTHERN LITERARY JOURNAL,209
17864,Southern Medical Journal,140
17865,SOUTHERN_CALIF_LAW_R,27
17866,SOUTHERN_ECON_J,95
17867,SOUTHERN_J_PHILOS,122
17868,SOUTHERN_LIT_J,410
17869,SOUTHERN_MED_J,39
17870,SOUTHWEST_HIST_QUART,170
17871,Southwestern Entomologist,323
17872,SOUTHWESTERN HISTORICAL QUARTERLY,170
17873,Southwestern Naturalist,423
17874,Sozial- Und Praventivmedizin,197
17875,Soziale Welt,403
17876,Sp Palaeont,78
17877,Space 2002 And Robotics 2002,409
17878,Space Communications,428
17879,Space Congress Proceedings,409
17880,Space Policy,492
17881,Space Science Reviews,322
17882,Space Technology,409
17883,SPACE WEATHER-THE INTERNATIONAL JOURNAL OF RESEARCH AND APPLICATIONS,322
17884,SPANISH ECONOMIC REVIEW,43
17885,SPANISH IN CONTEXT,222
17886,SPANISH JOURNAL OF AGRICULTURAL RESEARCH,270
17887,Spanish Journal Of Psychology,477
17888,SPATIAL COGNITION AND COMPUTATION,529
17889,Spatial Vision,144
17890,Spe - Doe Improved Oil Recovery Symposium Proceedings,442
17891,Spe - Epa Exploration And Production Environmental Conference Proceedings,335
17892,Spe Annual Technical Conference Proceedings,141
17893,Spe Automotive Tpo Global Conference 2004 - Papers,10
17894,"Spe Cad Retec 2004, Society Of Plastic Engineers, Color And Appearance Division, Regional Technical Conference: Hot Colors - Cool Plastics - Conference Proceedings",432
17895,Spe Drilling And Completion,442
17896,Spe Eastern Regional Conference Proceedings,141
17897,Spe Eastern Regional Meeting,141
17898,Spe Gas Technology Symposium Proceedings,550
17899,Spe Hydrocarbons Economics And Evaluation Symposium Proceedings,141
17900,"Spe International Conference On Health, Safety And Environment In Oil And Gas Exploration And Production",417
17901,Spe International Formation Damage Control Symposium Proceedings,550
17902,Spe International Oilfield Chemistry Symposium Proceedings,442
17903,Spe International Petroleum Conference In Mexico - Proceedings,141
17904,Spe Journal,442
17905,Spe Latin American And Carribean Petroleum Engineering Conference Proceedings,442
17906,"Spe Middle East Oil And Gas Show And Conference, Meos, Proceedings",266
17907,Spe Middle East Oil Conference Proceedings,442
17908,Spe Oilfield Scale Symposium,550
17909,Spe Proceedings - Gas Technology Symposium,550
17910,SPE PRODUCTION & OPERATIONS,266
17911,Spe Production And Facilities,266
17912,Spe Reprint Series,141
17913,Spe Reservoir Evaluation And Engineering,442
17914,"Spe Reservoir Simulation Symposium, Proceedings",442
17915,"Spe Seventh International Symposium On Oilfield Scale 2005: Pushing The Boundaries Of Scale Control, Proceedings",442
17916,"Spe Western Regional Meeting, Proceedings",266
17917,Spe Western Regional/Aapg Pacific Section Joint Meeting,141
17918,Spe/Iadc Drilling Conference,442
17919,"Spe/Iadc Drilling Conference, Proceedings",266
17920,Spe/Iadc Underbalanced Technology Conference And Exhibition - Proceedings,266
17921,Spe/Ps-Cim/Choa International Thermal Operations And Heavy Oil Symposium Proceedings,141
17922,Special Care In Dentistry,203
17924,Special Paper Of The Geological Survey Of Finland,421
17925,SPECIAL PAPERS IN PALAEONTOLOGY SERIES,78
17926,Speciality Petrochemicals,442
17927,Spectrochimica Acta - Part A: Molecular And Biomolecular Spectroscopy,415
17928,Spectrochimica Acta - Part B Atomic Spectroscopy,195
17929,Spectroscopy,140
17930,Spectroscopy Europe,195
17931,Spectroscopy Letters,415
17932,Spectroscopy-An International Journal,4
17933,Speculum,407
17934,Speech Communication,186
17935,Spektrum Der Augenheilkunde,68
17936,SPIEGEL DER LETTEREN,222
17937,SPIEGEL_LETT,410
17938,Spill Science And Technology Bulletin,508
17939,Spinal Cord,412
17940,Spine,224
17941,Spine Journal,224
17942,SPIRITUS-A JOURNAL OF CHRISTIAN SPIRITUALITY,407
17943,SPIXIANA,548
17944,SPORT HISTORY REVIEW,410
17945,Sport In Society,527
17946,Sport Orthopadie Traumatologie,243
17947,Sport Psychologist,542
17948,"Sport, Education And Society",542
17949,SPORTS BIOMECHANICS,243
17950,Sports Medicine,73
17951,Sports Medicine And Arthroscopy Review,243
17952,SPORTS MEDICINE STANDARDS AND MALPRACTICE REPORTER,243
17953,Sportverletzung-Sportschaden,243
17954,Sprache Stimme Gehor,302
17955,SPRACHWISSENSCHAFT,420
17956,"Spring Conference On Computer Graphics, Sccg 2003 - Conference Proceedings",188
17957,Springer Seminars In Immunopathology,9
17958,Springer Series In Chemical Physics,441
17959,Springer Tr Mod Phys,13
17960,Srpski Arhiv Za Celokupno Lekarstvo,478
17961,ST PETERSBURG MATHEMATICAL JOURNAL,393
17962,Stahl Und Eisen,406
17963,Stahlbau,52
17964,Standardization News,34
17965,Standort,431
17966,STANFORD JOURNAL OF INTERNATIONAL LAW,543
17967,Stanford Law Review,27
17968,Starch/Staerke,514
17969,Stata Journal,99
17970,State Politics And Policy Quarterly,181
17971,Statistica Neerlandica,99
17972,Statistica Sinica,94
17973,Statistical Applications In Genetics And Molecular Biology,146
17974,Statistical Journal Of The United Nations Economic Commission For Europe,408
17975,Statistical Methodology,94
17976,STATISTICAL METHODS AND APPLICATIONS,94
17977,Statistical Methods In Medical Research,99
17978,Statistical Modelling,99
17979,Statistical Papers,94
17980,Statistical Science,94
17981,Statistics,94
17982,Statistics And Computing,94
17983,STATISTICS AND ITS INTERFACE,94
17984,Statistics And Probability Letters,94
17985,Statistics In Medicine,99
17986,Steel And Composite Structures,436
17987,Steel In Translation,406
17988,Steel Research,406
17989,Steel Research International,396
17990,Steel Times,406
17991,Steelmaking Conference Proceedings,406
17992,Steklo I Keramika,406
17993,STEM CELL RESEARCH,523
17994,Stem Cell Reviews,424
17995,Stem Cells,424
17996,Stem Cells And Development,424
17997,Stereotactic And Functional Neurosurgery,44
17998,Steroids,262
17999,Stitches Magazine,540
18000,Stle - Asme Tribology Conference Preprints,482
18001,Stle Annual Meeting Preprints,482
18002,Stochastic Analysis And Applications,14
18003,Stochastic Environmental Research And Risk Assessment,374
18004,Stochastic Models,476
18005,Stochastic Processes And Their Applications,476
18006,Stochastics And Dynamics,476
18007,STOCHASTICS-AN INTERNATIONAL JOURNAL OF PROBABILITY AND STOCHASTIC PROCESSES,476
18008,Stomach And Intestine,309
18009,Stomatologiia,191
18010,Stomatologija / Issued By Public Institution Odontologijos Studija  [Et Al],191
18011,STORIA DELL ARTE,268
18012,STORIA_ARTE,268
18013,Stp Pharma Pratiques,106
18014,Stp Pharma Sciences,37
18015,Strabismus,539
18016,STRAD,142
18017,Strahlentherapie Und Onkologie,286
18018,Strain,465
18019,Strategic Direction,171
18020,STRATEGIC ENTREPRENEURSHIP JOURNAL,126
18021,Strategic Management Journal,126
18022,STRATEGIC ORGANIZATION,126
18023,Strategic Planning For Energy And The Environment,308
18024,Strategy And Leadership,105
18025,STRATIGRAPHY,363
18026,Stratigraphy And Geological Correlation,413
18027,Strength And Conditioning Journal,73
18028,Strength Of Materials,465
18029,"Strength, Fracture And Complexity",465
18030,Stress,69
18031,Stress And Health,403
18032,STRESS MEDICINE,390
18033,Strojarstvo,86
18034,Strojniski Vestnik/Journal Of Mechanical Engineering,128
18035,Stroke,452
18037,Structural And Multidisciplinary Optimization,409
18038,Structural Change And Economic Dynamics,411
18039,Structural Chemistry,88
18040,STRUCTURAL CONCRETE,129
18041,Structural Control And Health Monitoring,52
18042,Structural Design Of Tall And Special Buildings,52
18043,Structural Design Of Tall Buildings,52
18044,Structural Engineer,436
18045,Structural Engineering And Mechanics,52
18046,Structural Engineering International: Journal Of The International Association For Bridge And Structural Engineering (Iabse),52
18047,Structural Engineering/Earthquake Engineering,52
18048,Structural Equation Modeling,535
18049,"STRUCTURAL GENOMICS, PART C",523
18050,Structural Health Monitoring,248
18051,Structural Safety,436
18052,Structural Stability Research Council - Proceedings 2005 Annual Stability Conference,436
18053,Structural Survey,403
18054,Structure,4
18055,Structure And Bonding,13
18056,STRUCTURE AND INFRASTRUCTURE ENGINEERING,52
18057,Structures And Materials,459
18058,STUD_AM_FICTION,410
18059,STUD_CAN_LIT,420
18060,STUD_ENGL_LIT-1500,209
18061,STUD_FRANCESI,214
18062,STUD_HIST_ART,112
18063,STUD_HIST_GARD_DES_L,407
18064,STUD_LANG,222
18065,STUD_MEDIEV,407
18066,STUD_MONASTICA,407
18067,STUD_MUSIC,495
18068,STUD_NEOPHILOL,420
18069,STUD_NOVEL,420
18070,STUD_PHILOL,209
18071,STUD_PIEMONTESI,495
18072,STUD_PROBL_CRIT_TEST,541
18073,STUD_RELIG-SCI_RELIG,279
18074,STUD_ROMANI,268
18075,STUD_ROMANTICISM,209
18076,STUD_SECENTESCHI,541
18077,STUD_SECOND_LANG_ACQ,169
18078,STUD_STORICI,407
18079,"Student Conference On Engineering Sciences And Technology, Sconest 2004",331
18080,STUDI E PROBLEMI DI CRITICA TESTUALE,541
18081,Studi Emigrazione,246
18082,STUDI FRANCESI,214
18083,STUDI MEDIEVALI,407
18084,STUDI MUSICALI,142
18085,STUDI PIEMONTESI,541
18086,STUDI ROMANI,268
18087,STUDI STORICI,541
18088,STUDIA CANONICA,181
18089,Studia Geologica Polonica,426
18090,Studia Geophysica Et Geodaetica,61
18091,STUDIA LEIBNITIANA,334
18092,STUDIA LINGUISTICA,222
18093,Studia Logica,331
18094,Studia Mathematica,221
18095,STUDIA MONASTICA,407
18096,STUDIA MUSICOLOGICA,142
18097,STUDIA NEOPHILOLOGICA,222
18098,Studia Pneumologica Et Phthiseologica,51
18099,Studia Psychologica,408
18100,Studia Quaternaria,426
18101,STUDIA ROSENTHALIANA,279
18102,Studia Scientiarum Mathematicarum Hungarica,476
18103,STUDIA SOCJOLOGICZNE,124
18104,STUDIA THEOLOGICA-CZECH REPUBLIC,334
18105,STUDIA UNIVERSITATIS BABES-BOLYAI CHEMIA,260
18106,STUDIES IN AMERICAN FICTION,209
18107,STUDIES IN AMERICAN INDIAN LITERATURES,209
18108,STUDIES IN AMERICAN POLITICAL DEVELOPMENT,181
18109,Studies In Applied Mathematics,108
18110,STUDIES IN CANADIAN LITERATURE-ETUDES EN LITTERATURE CANADIENNE,230
18111,Studies In Comparative International Development,261
18112,Studies In Conflicts And Terrorism,492
18113,Studies In Conservation,129
18114,Studies In East European Thought,381
18115,Studies In Educational Evaluation,469
18116,STUDIES IN ENGLISH LITERATURE 1500-1900,209
18117,Studies In Family Planning,352
18118,Studies In Gender And Sexuality,71
18119,Studies In Health Technology And Informatics,494
18120,Studies In Higher Education,444
18121,Studies In History And Philosophy Of Science Part A,182
18122,Studies In History And Philosophy Of Science Part B - Studies In History And Philosophy Of Modern Physics,125
18123,Studies In History And Philosophy Of Science Part C,182
18124,STUDIES IN INFORMATICS AND CONTROL,392
18125,STUDIES IN LANGUAGE,222
18126,STUDIES IN LATIN AMERICAN POPULAR CULTURE,145
18127,Studies In Law Politics And Society,408
18128,Studies In Mycology,419
18129,Studies In Nonlinear Dynamics And Econometrics,411
18130,STUDIES IN PHILOLOGY,209
18131,Studies In Philosophy And Education,134
18132,STUDIES IN RELIGION-SCIENCES RELIGIEUSES,279
18133,STUDIES IN ROMANTICISM,209
18134,STUDIES IN SCIENCE EDUCATION,290
18135,STUDIES IN SECOND LANGUAGE ACQUISITION,169
18136,Studies In Surface Science And Catalysis,470
18137,Studies In Symbolic Interaction,234
18138,STUDIES IN THE HISTORY OF ART,268
18139,STUDIES IN THE HISTORY OF GARDENS & DESIGNED LANDSCAPES,436
18140,STUDIES IN THE LITERARY IMAGINATION,209
18141,STUDIES IN THE NOVEL,209
18142,STUDIES IN WORLD CHRISTIANITY,250
18143,STUDIES ON ETHNO-MEDICINE,390
18144,Studies On Neotropical Fauna And Environment,53
18145,STYLE,222
18146,Sub-Cellular Biochemistry,445
18147,SUB-STANCE,230
18148,Substance Abuse,104
18149,SUBSTANCE ABUSE TREATMENT PREVENTION AND POLICY,367
18150,Substance Use & Misuse,104
18151,Sucht,104
18152,Suchtmedizin In Forschung Und Praxis,104
18153,SUCHTTHERAPIE,367
18154,Sudebno-Meditsinskaia Ekspertiza,354
18155,SUD-OUEST EUROPEEN,220
18156,Sugar Tech,429
18157,Suicide And Life-Threatening Behavior,408
18158,SUID-AFRIKAANSE HISTORIESE JOERNAAL-SOUTH AFRICAN HISTORICAL JOURNAL,431
18159,Sulfur Letters,18
18160,Sulzer Technical Review,442
18161,SUMARSKI LIST,231
18162,SUNGKYUN JOURNAL OF EAST ASIAN STUDIES,391
18163,Superconductor Science And Technology,483
18164,Superlattices And Microstructures,13
18165,Supplements To Clinical Neurophysiology,40
18166,Supply Chain Management,486
18167,Supply Chain Systems,98
18168,Supportive Care In Cancer,292
18169,Supramolecular Chemistry,500
18170,SUPREME COURT REVIEW,27
18171,Surface And Coatings Technology,263
18172,Surface And Interface Analysis,13
18173,SURFACE COATINGS INTERNATIONAL,546
18174,Surface Coatings International Part A: Coatings Journal,546
18175,Surface Coatings International Part B: Coatings International,132
18176,Surface Design Journal,540
18177,Surface Engineering,263
18178,Surface Engineering - Proceedings Of The 3rd International Surface Engineering Conference,263
18179,SURFACE ENGINEERING AND APPLIED ELECTROCHEMISTRY,132
18180,"Surface Engineering In Materials Science Iii - Proceedings Of A Symposium Sponsored By The Surface Engineering Committee Of The(Mpmd) Of The Minerals, Metals And Materials Society, Tms",263
18181,"Surface Investigation X-Ray, Synchrotron And Neutron Techniques",38
18182,Surface Mining - Braunkohle And Other Minerals,550
18183,Surface Review And Letters,13
18184,Surface Science,13
18185,SURFACE SCIENCE REPORTS,263
18186,SURFACE_ENG,406
18187,SURG_ENDOSC-ULTRAS,167
18188,Surgeon,243
18189,Surgery,405
18190,Surgery For Obesity And Related Diseases,405
18191,Surgery Today,89
18192,Surgical And Radiologic Anatomy,414
18193,Surgical Chronicles,405
18194,Surgical Clinics Of North America,405
18195,Surgical Endoscopy,167
18196,Surgical Infections,55
18197,Surgical Innovation,167
18198,"Surgical Laparoscopy, Endoscopy & Percutaneous Techniques",167
18199,Surgical Neurology,44
18200,Surgical Oncology,512
18201,Surgical Oncology Clinics Of North America,399
18202,Surgical Practice,167
